168454,169916
167618,169022
169022,165135
165135,161592
165135,168454
168454,169022
169022,176687
176687,173300
173300,168454
173300,169916
169916,166937
176687,177716
177716,175191
175191,173300
175191,175775
175775,177241
177241,180540
180540,181577
177716,184552
184552,189763
189763,189103
189103,188114
188114,181869
188114,181623
